1386.220717970039, 0.9997128639546821
1341.8142407352066, 0.9976671820390558
1293.3519127245008, 0.9898170644561956
1249.9133827917592, 0.975542115452077
1205.4246192090982, 0.9490327023269713
1169.9960156084207, 0.9161088518455963
1135.5570136118943, 0.8773935582782233
1109.1301033776379, 0.8206731456338432
1070.565956838645, 0.7555523795912533
1043.1169635471479, 0.6949666740291294
986.3242255338866, 0.610485662686606
961.9523085651424, 0.5647147478789611
928.5094044633847, 0.5221393584263386
856.6820845297334, 0.4678771421518313
771.7972204537873, 0.43160705237309505
675.8838203385867, 0.41655319812387115
559.8016032845245, 0.4053100679511997
406.4155200713726, 0.40362752868112295
